Date,Crop,Price_NIS_Ton,Demand_Ton
2022-09-14,Blackgram,1810.06,5455
2022-09-21,Blackgram,1795.1,5549
2022-09-28,Blackgram,1807.01,5473
2022-10-05,Blackgram,1911.89,5297
2022-10-12,Blackgram,1925.22,5147
2022-10-19,Blackgram,1870.27,5293
2022-10-26,Blackgram,1603.35,6291
2022-11-02,Blackgram,1923.32,5181
2022-11-09,Blackgram,1995.36,5005
2022-11-16,Blackgram,1802.83,5558
2022-11-23,Blackgram,2029.67,4855
2022-11-30,Blackgram,1780.23,5677
2022-12-07,Blackgram,2096.78,4833
2022-12-14,Blackgram,2167.76,4671
2022-12-21,Blackgram,2060.07,4938
2022-12-28,Blackgram,2205.49,4497
2023-01-04,Blackgram,2391.03,4145
2023-01-11,Blackgram,2250.32,4530
2023-01-18,Blackgram,2528.95,4052
2023-01-25,Blackgram,2248.16,4350
2023-02-01,Blackgram,2559.35,3871
2023-02-08,Blackgram,2477.35,4060
2023-02-15,Blackgram,2737.27,3696
2023-02-22,Blackgram,2764.82,3688
2023-03-01,Blackgram,2731.79,3572
2023-03-08,Blackgram,2697.28,3721
2023-03-15,Blackgram,2842.66,3419
2023-03-22,Blackgram,2648.82,3701
2023-03-29,Blackgram,2618.73,3848
2023-04-05,Blackgram,2670.94,3797
2023-04-12,Blackgram,2747.35,3660
2023-04-19,Blackgram,2629.38,3898
2023-04-26,Blackgram,2759.77,3603
2023-05-03,Blackgram,2324.82,4282
2023-05-10,Blackgram,2318.64,4223
2023-05-17,Blackgram,2366.06,4197
2023-05-24,Blackgram,2273.58,4370
2023-05-31,Blackgram,2231.77,4384
2023-06-07,Blackgram,2075.01,4739
2023-06-14,Blackgram,2277.35,4428
2023-06-21,Blackgram,1984.24,5129
2023-06-28,Blackgram,2322.73,4287
2023-07-05,Blackgram,1814.75,5588
2023-07-12,Blackgram,1756.46,5726
2023-07-19,Blackgram,1885.51,5303
2023-07-26,Blackgram,2082.49,4716
2023-08-02,Blackgram,1779.88,5638
2023-08-09,Blackgram,1677.32,5949
2023-08-16,Blackgram,1661.65,6045
2023-08-23,Blackgram,1548.73,6423
2023-08-30,Blackgram,1919.19,5298
2023-09-06,Blackgram,1564.53,6430
2023-09-13,Blackgram,1499.46,6707
2023-09-20,Blackgram,1702.14,5859
2023-09-27,Blackgram,1733.59,5820
2023-10-04,Blackgram,1790.48,5555
2023-10-11,Blackgram,1715.69,5786
2023-10-18,Blackgram,1558.67,6379
2023-10-25,Blackgram,1888.39,5261
2023-11-01,Blackgram,2047.41,4975
2023-11-08,Blackgram,1934.08,5190
2023-11-15,Blackgram,2011.35,5023
2023-11-22,Blackgram,1816.38,5555
2023-11-29,Blackgram,1896.94,5189
2023-12-06,Blackgram,2233.44,4559
2023-12-13,Blackgram,2316.05,4267
2023-12-20,Blackgram,2313.11,4272
2023-12-27,Blackgram,2007.98,4985
2024-01-03,Blackgram,2382.06,4260
2024-01-10,Blackgram,2576.12,3803
2024-01-17,Blackgram,2558.55,3993
2024-01-24,Blackgram,2470.06,4123
2024-01-31,Blackgram,2474.86,3958
2024-02-07,Blackgram,2487.16,3980
2024-02-14,Blackgram,2518.91,4067
2024-02-21,Blackgram,2420.92,4118
2024-02-28,Blackgram,2400.64,4105
2024-03-06,Blackgram,2508.23,3934
2024-03-13,Blackgram,2757.24,3642
2024-03-20,Blackgram,2812.29,3561
2024-03-27,Blackgram,2471.44,4097
2024-04-03,Blackgram,2595.12,3900
2024-04-10,Blackgram,2488.07,3963
2024-04-17,Blackgram,2397.69,4195
2024-04-24,Blackgram,2735.75,3604
2024-05-01,Blackgram,2436.57,4047
2024-05-08,Blackgram,2467.9,4135
2024-05-15,Blackgram,2338.28,4331
2024-05-22,Blackgram,2464.95,3983
2024-05-29,Blackgram,2497.54,3995
2024-06-05,Blackgram,2075.09,4769
2024-06-12,Blackgram,2294.32,4380
2024-06-19,Blackgram,2057.1,4764
2024-06-26,Blackgram,2262.86,4402
2024-07-03,Blackgram,1758.72,5598
2024-07-10,Blackgram,1764.84,5724
2024-07-17,Blackgram,1917.63,5186
2024-07-24,Blackgram,1903.64,5296
2024-07-31,Blackgram,1721.59,5780
2024-08-07,Blackgram,1623.0,6206
2024-08-14,Blackgram,1716.08,5835
2024-08-21,Blackgram,1603.85,6155
2024-08-28,Blackgram,1592.85,6300
2024-09-04,Blackgram,1689.77,5959
2024-09-11,Blackgram,1588.63,6300
2024-09-18,Blackgram,1808.0,5510
2024-09-25,Blackgram,1856.52,5419
2024-10-02,Blackgram,1826.74,5539
2024-10-09,Blackgram,1620.9,6103
2024-10-16,Blackgram,1857.48,5394
2024-10-23,Blackgram,1648.22,6116
2024-10-30,Blackgram,1913.52,5301
2024-11-06,Blackgram,1791.76,5583
2024-11-13,Blackgram,1802.14,5591
2024-11-20,Blackgram,1984.42,4943
2024-11-27,Blackgram,1965.38,5177
2024-12-04,Blackgram,2355.43,4185
2024-12-11,Blackgram,2245.61,4432
2024-12-18,Blackgram,2070.69,4882
2024-12-25,Blackgram,2321.78,4216
2020-01-01,Lentil,4744.39,2115
2020-01-08,Lentil,4819.2,1985
2020-01-15,Lentil,4860.72,2029
2020-01-22,Lentil,4966.09,1983
2020-01-29,Lentil,4645.09,2193
2020-02-05,Lentil,5070.79,1966
2020-02-12,Lentil,5033.95,1950
2020-02-19,Lentil,5125.68,1870
2020-02-26,Lentil,4803.86,2056
2020-03-04,Lentil,5071.65,2005
2020-03-11,Lentil,5194.08,1898
2020-03-18,Lentil,5171.98,1965
2020-03-25,Lentil,4954.76,2100
2020-04-01,Lentil,4916.26,1980
2020-04-08,Lentil,4960.19,2092
2020-04-15,Lentil,5175.91,1994
2020-04-22,Lentil,5101.76,1910
2020-04-29,Lentil,4983.1,1930
2020-05-06,Lentil,4635.04,2218
2020-05-13,Lentil,4677.59,2129
2020-05-20,Lentil,4854.72,2032
2020-05-27,Lentil,4989.3,2078
2020-06-03,Lentil,4675.33,2196
2020-06-10,Lentil,4654.47,2172
2020-06-17,Lentil,4734.02,2075
2020-06-24,Lentil,4691.43,2148
2020-07-01,Lentil,4361.19,2331
2020-07-08,Lentil,4430.04,2190
2020-07-15,Lentil,4416.49,2219
2020-07-22,Lentil,4144.37,2418
2020-07-29,Lentil,4294.94,2388
2020-08-05,Lentil,4095.89,2414
2020-08-12,Lentil,4070.08,2548
2020-08-19,Lentil,4272.37,2415
2020-08-26,Lentil,4263.92,2281
2020-09-02,Lentil,3918.03,2521
2020-09-09,Lentil,4123.4,2349
2020-09-16,Lentil,4054.83,2428
2020-09-23,Lentil,4019.62,2503
2020-09-30,Lentil,4236.05,2345
2020-10-07,Lentil,4106.82,2433
2020-10-14,Lentil,4038.5,2443
2020-10-21,Lentil,4065.67,2539
2020-10-28,Lentil,4302.16,2337
2020-11-04,Lentil,4288.74,2370
2020-11-11,Lentil,4156.86,2468
2020-11-18,Lentil,4353.57,2251
2020-11-25,Lentil,4276.47,2404
2020-12-02,Lentil,4411.32,2246
2020-12-09,Lentil,4715.78,2109
2020-12-16,Lentil,4354.34,2230
2020-12-23,Lentil,4428.0,2277
2020-12-30,Lentil,4368.75,2275
2021-01-06,Lentil,4785.89,2074
2021-01-13,Lentil,4679.02,2157
2021-01-20,Lentil,4607.57,2154
2021-01-27,Lentil,4726.76,2198
2021-02-03,Lentil,4891.85,2063
2021-02-10,Lentil,4888.89,2135
2021-02-17,Lentil,4829.77,2152
2021-02-24,Lentil,5105.55,1956
2021-03-03,Lentil,5087.19,2028
2021-03-10,Lentil,5194.17,1826
2021-03-17,Lentil,5181.88,1979
2021-03-24,Lentil,5170.31,1973
2021-03-31,Lentil,5085.56,1989
2021-04-07,Lentil,4927.01,2087
2021-04-14,Lentil,5016.25,1914
2021-04-21,Lentil,4963.34,1943
2021-04-28,Lentil,5041.02,1947
2021-05-05,Lentil,4900.15,2028
2021-05-12,Lentil,4878.23,2108
2021-05-19,Lentil,4919.13,1937
2021-05-26,Lentil,4936.15,2054
2021-06-02,Lentil,4620.81,2254
2021-06-09,Lentil,4365.34,2216
2021-06-16,Lentil,4733.92,2142
2021-06-23,Lentil,4389.28,2231
2021-06-30,Lentil,4742.46,2202
2021-07-07,Lentil,4292.27,2357
2021-07-14,Lentil,4347.58,2290
2021-07-21,Lentil,4197.99,2409
2021-07-28,Lentil,4286.63,2266
2021-08-04,Lentil,4164.41,2364
2021-08-11,Lentil,4172.8,2484
2021-08-18,Lentil,4123.74,2512
2021-08-25,Lentil,4150.01,2452
2021-09-01,Lentil,4029.29,2496
2021-09-08,Lentil,4234.51,2266
2021-09-15,Lentil,4239.75,2283
2021-09-22,Lentil,3973.68,2439
2021-09-29,Lentil,4239.93,2457
2021-10-06,Lentil,4293.21,2290
2021-10-13,Lentil,4096.17,2510
2021-10-20,Lentil,4056.44,2537
2021-10-27,Lentil,4038.31,2401
2021-11-03,Lentil,4464.24,2316
2021-11-10,Lentil,4339.09,2301
2021-11-17,Lentil,4306.98,2395
2021-11-24,Lentil,4401.15,2291
2021-12-01,Lentil,4452.92,2181
2021-12-08,Lentil,4353.23,2255
2021-12-15,Lentil,4678.25,2182
2021-12-22,Lentil,4395.02,2201
2021-12-29,Lentil,4590.86,2252
2022-01-05,Lentil,4774.27,2193
2022-01-12,Lentil,4681.4,2190
2022-01-19,Lentil,4897.13,2046
2022-01-26,Lentil,4603.44,2124
2022-02-02,Lentil,5051.47,1909
2022-02-09,Lentil,5173.1,1974
2022-02-16,Lentil,5052.24,2077
2022-02-23,Lentil,4885.41,1974
2022-03-02,Lentil,5169.29,1997
2022-03-09,Lentil,5215.39,1905
2022-03-16,Lentil,4921.16,1951
2022-03-23,Lentil,5117.64,1941
2022-03-30,Lentil,4846.76,2042
2022-04-06,Lentil,4791.84,2166
2022-04-13,Lentil,4865.99,2096
2022-04-20,Lentil,4857.0,2008
2022-04-27,Lentil,4898.12,2019
2022-05-04,Lentil,4722.77,2062
2022-05-11,Lentil,4906.82,2009
2022-05-18,Lentil,4814.52,1992
2022-05-25,Lentil,4923.57,2034
2022-06-01,Lentil,4527.18,2197
2022-06-08,Lentil,4551.39,2110
2022-06-15,Lentil,4529.96,2121
2022-06-22,Lentil,4487.32,2262
2022-06-29,Lentil,4421.85,2212
2022-07-06,Lentil,4130.85,2411
2022-07-13,Lentil,4479.96,2167
2022-07-20,Lentil,4298.74,2334
2022-07-27,Lentil,4253.36,2354
2022-08-03,Lentil,4190.44,2473
2022-08-10,Lentil,4019.48,2413
2022-08-17,Lentil,4294.99,2419
2022-08-24,Lentil,4163.12,2360
2022-08-31,Lentil,3985.19,2521
2022-09-07,Lentil,4076.98,2447
2022-09-14,Lentil,3956.12,2431
2022-09-21,Lentil,4070.77,2391
2022-09-28,Lentil,4008.31,2583
2022-10-05,Lentil,4146.67,2388
2022-10-12,Lentil,4117.75,2419
2022-10-19,Lentil,4004.72,2559
2022-10-26,Lentil,4243.9,2350
2022-11-02,Lentil,4440.1,2199
2022-11-09,Lentil,4112.83,2414
2022-11-16,Lentil,4283.34,2242
2022-11-23,Lentil,4183.33,2395
2022-11-30,Lentil,4137.54,2417
2022-12-07,Lentil,4715.63,2185
2022-12-14,Lentil,4435.62,2173
2022-12-21,Lentil,4598.76,2102
2022-12-28,Lentil,4410.37,2340
2023-01-04,Lentil,4808.34,2074
2023-01-11,Lentil,4775.69,2000
2023-01-18,Lentil,4772.03,2092
2023-01-25,Lentil,4836.15,2055
2023-02-01,Lentil,4938.36,2036
2023-02-08,Lentil,4845.42,2012
2023-02-15,Lentil,4871.67,2062
2023-02-22,Lentil,4906.07,2129
2023-03-01,Lentil,5043.58,2056
2023-03-08,Lentil,5053.04,2025
2023-03-15,Lentil,4919.48,2028
2023-03-22,Lentil,5073.0,2008
2023-03-29,Lentil,4873.97,2094
2023-04-05,Lentil,4843.58,2049
2023-04-12,Lentil,4865.07,2031
2023-04-19,Lentil,4868.25,2120
2023-04-26,Lentil,4952.04,1931
2023-05-03,Lentil,4825.44,1991
2023-05-10,Lentil,4894.75,2010
2023-05-17,Lentil,4630.08,2189
2023-05-24,Lentil,4753.53,2039
2023-05-31,Lentil,4965.76,1949
2023-06-07,Lentil,4641.09,2083
2023-06-14,Lentil,4381.43,2345
2023-06-21,Lentil,4600.99,2250
2023-06-28,Lentil,4376.6,2341
2023-07-05,Lentil,4182.5,2389
2023-07-12,Lentil,4311.63,2309
2023-07-19,Lentil,4444.13,2155
2023-07-26,Lentil,4474.8,2203
2023-08-02,Lentil,4028.17,2453
2023-08-09,Lentil,4165.24,2411
2023-08-16,Lentil,4016.1,2529
2023-08-23,Lentil,4209.6,2332
2023-08-30,Lentil,3981.93,2457
2023-09-06,Lentil,3861.54,2670
2023-09-13,Lentil,3862.08,2524
2023-09-20,Lentil,4240.51,2429
2023-09-27,Lentil,4201.16,2475
2023-10-04,Lentil,4253.12,2341
2023-10-11,Lentil,4219.82,2328
2023-10-18,Lentil,4122.9,2355
2023-10-25,Lentil,4251.08,2370
2023-11-01,Lentil,4117.15,2488
2023-11-08,Lentil,4425.59,2356
2023-11-15,Lentil,4344.88,2262
2023-11-22,Lentil,4257.47,2384
2023-11-29,Lentil,4259.8,2364
2023-12-06,Lentil,4679.17,2040
2023-12-13,Lentil,4615.5,2216
2023-12-20,Lentil,4667.8,2124
2023-12-27,Lentil,4378.0,2367
2024-01-03,Lentil,4792.38,2106
2024-01-10,Lentil,4753.12,2200
2024-01-17,Lentil,4944.1,1941
2024-01-24,Lentil,4756.77,2092
2024-01-31,Lentil,4944.47,2093
2024-02-07,Lentil,5024.06,2057
2024-02-14,Lentil,4879.26,1960
2024-02-21,Lentil,5052.76,2013
2024-02-28,Lentil,5107.07,1889
2024-03-06,Lentil,4946.79,2022
2024-03-13,Lentil,5219.64,1828
2024-03-20,Lentil,4923.97,2107
2024-03-27,Lentil,5131.49,1954
2024-04-03,Lentil,5023.97,1999
2024-04-10,Lentil,4956.47,2092
2024-04-17,Lentil,5055.24,2006
2024-04-24,Lentil,4945.14,2083
2024-05-01,Lentil,4652.77,2216
2024-05-08,Lentil,4613.83,2157
2024-05-15,Lentil,4671.06,2188
2024-05-22,Lentil,4629.54,2087
2024-05-29,Lentil,4605.58,2250
2024-06-05,Lentil,4458.83,2146
2024-06-12,Lentil,4537.87,2264
2024-06-19,Lentil,4619.93,2154
2024-06-26,Lentil,4368.51,2359
2024-07-03,Lentil,4253.3,2342
2024-07-10,Lentil,4095.58,2512
2024-07-17,Lentil,4143.55,2406
2024-07-24,Lentil,4131.25,2397
2024-07-31,Lentil,4485.83,2199
2024-08-07,Lentil,4170.7,2370
2024-08-14,Lentil,4131.72,2424
2024-08-21,Lentil,4132.91,2399
2024-08-28,Lentil,4031.35,2391
2024-09-04,Lentil,4217.68,2443
2024-09-11,Lentil,3950.12,2476
2024-09-18,Lentil,3950.87,2613
2024-09-25,Lentil,3847.6,2522
2024-10-02,Lentil,4249.97,2313
2024-10-09,Lentil,4197.44,2481
2024-10-16,Lentil,4123.38,2490
2024-10-23,Lentil,4063.26,2510
2024-10-30,Lentil,4073.35,2417
2024-11-06,Lentil,4466.94,2279
2024-11-13,Lentil,4117.55,2469
2024-11-20,Lentil,4194.93,2293
2024-11-27,Lentil,4354.85,2351
2024-12-04,Lentil,4443.77,2307
2024-12-11,Lentil,4534.46,2209
2024-12-18,Lentil,4661.56,2170
2024-12-25,Lentil,4371.4,2201
2020-01-01,Pomegranate,3240.1,3131
2020-01-08,Pomegranate,3096.59,3170
2020-01-15,Pomegranate,3012.56,3234
2020-01-22,Pomegranate,2943.73,3397
2020-01-29,Pomegranate,2993.72,3309
2020-02-05,Pomegranate,3104.4,3172
2020-02-12,Pomegranate,3245.34,3091
2020-02-19,Pomegranate,3265.65,3084
2020-02-26,Pomegranate,3267.36,3097
2020-03-04,Pomegranate,3374.59,3040
2020-03-11,Pomegranate,3392.82,2919
2020-03-18,Pomegranate,3350.12,2954
2020-03-25,Pomegranate,3340.08,2898
2020-04-01,Pomegranate,3159.09,3146
2020-04-08,Pomegranate,3238.5,3034
2020-04-15,Pomegranate,3173.43,3250
2020-04-22,Pomegranate,3136.43,3264
2020-04-29,Pomegranate,3419.81,2908
2020-05-06,Pomegranate,2973.18,3332
2020-05-13,Pomegranate,3259.41,3164
2020-05-20,Pomegranate,3136.63,3164
2020-05-27,Pomegranate,3073.64,3267
2020-06-03,Pomegranate,2768.97,3688
2020-06-10,Pomegranate,2767.53,3552
2020-06-17,Pomegranate,3052.16,3206
2020-06-24,Pomegranate,2832.89,3433
2020-07-01,Pomegranate,2618.27,3851
2020-07-08,Pomegranate,2639.63,3741
2020-07-15,Pomegranate,2421.91,4131
2020-07-22,Pomegranate,2529.22,3977
2020-07-29,Pomegranate,2486.38,4089
2020-08-05,Pomegranate,2567.85,3799
2020-08-12,Pomegranate,2307.87,4311
2020-08-19,Pomegranate,2566.1,3956
2020-08-26,Pomegranate,2533.73,3904
2020-09-02,Pomegranate,2193.31,4478
2020-09-09,Pomegranate,2538.27,3999
2020-09-16,Pomegranate,2547.48,3995
2020-09-23,Pomegranate,2465.28,4069
2020-09-30,Pomegranate,2368.37,4252
2020-10-07,Pomegranate,2532.74,3873
2020-10-14,Pomegranate,2465.24,3982
2020-10-21,Pomegranate,2472.43,3967
2020-10-28,Pomegranate,2562.65,3935
2020-11-04,Pomegranate,2584.51,3881
2020-11-11,Pomegranate,2639.97,3825
2020-11-18,Pomegranate,2532.1,3912
2020-11-25,Pomegranate,2505.48,4086
2020-12-02,Pomegranate,2805.36,3632
2020-12-09,Pomegranate,3025.33,3287
2020-12-16,Pomegranate,3039.47,3351
2020-12-23,Pomegranate,3066.03,3270
2020-12-30,Pomegranate,2837.22,3528
2021-01-06,Pomegranate,2980.53,3440
2021-01-13,Pomegranate,3131.34,3225
2021-01-20,Pomegranate,2938.3,3411
2021-01-27,Pomegranate,2936.54,3490
2021-02-03,Pomegranate,3405.25,3035
2021-02-10,Pomegranate,3287.44,3091
2021-02-17,Pomegranate,3447.27,2939
2021-02-24,Pomegranate,3318.72,3037
2021-03-03,Pomegranate,3486.6,2933
2021-03-10,Pomegranate,3419.01,2875
2021-03-17,Pomegranate,3406.96,3020
2021-03-24,Pomegranate,3560.86,2817
2021-03-31,Pomegranate,3226.56,3147
2021-04-07,Pomegranate,3446.64,2987
2021-04-14,Pomegranate,3401.87,2843
2021-04-21,Pomegranate,3368.97,2911
2021-04-28,Pomegranate,3458.28,2828
2021-05-05,Pomegranate,3172.98,3056
2021-05-12,Pomegranate,3173.4,3207
2021-05-19,Pomegranate,2979.11,3438
2021-05-26,Pomegranate,3111.72,3259
2021-06-02,Pomegranate,3008.7,3359
2021-06-09,Pomegranate,3056.87,3265
2021-06-16,Pomegranate,2909.21,3350
2021-06-23,Pomegranate,2678.37,3770
2021-06-30,Pomegranate,2737.51,3585
2021-07-07,Pomegranate,2760.5,3701
2021-07-14,Pomegranate,2579.02,3827
2021-07-21,Pomegranate,2427.4,4091
2021-07-28,Pomegranate,2698.71,3786
2021-08-04,Pomegranate,2543.89,3921
2021-08-11,Pomegranate,2630.22,3840
2021-08-18,Pomegranate,2571.88,3828
2021-08-25,Pomegranate,2492.38,4050
2021-09-01,Pomegranate,2173.12,4526
2021-09-08,Pomegranate,2252.37,4442
2021-09-15,Pomegranate,2398.76,4196
2021-09-22,Pomegranate,2336.71,4306
2021-09-29,Pomegranate,2325.61,4333
2021-10-06,Pomegranate,2498.06,3919
2021-10-13,Pomegranate,2236.26,4567
2021-10-20,Pomegranate,2405.29,4239
2021-10-27,Pomegranate,2282.7,4404
2021-11-03,Pomegranate,2455.74,4004
2021-11-10,Pomegranate,2785.38,3613
2021-11-17,Pomegranate,2549.85,3924
2021-11-24,Pomegranate,2711.23,3734
2021-12-01,Pomegranate,2861.4,3484
2021-12-08,Pomegranate,2904.59,3350
2021-12-15,Pomegranate,3048.59,3310
2021-12-22,Pomegranate,2708.26,3614
2021-12-29,Pomegranate,3001.43,3258
2022-01-05,Pomegranate,3149.42,3198
2022-01-12,Pomegranate,3162.57,3241
2022-01-19,Pomegranate,3284.36,3144
2022-01-26,Pomegranate,3099.91,3127
2022-02-02,Pomegranate,3356.28,2894
2022-02-09,Pomegranate,3124.87,3159
2022-02-16,Pomegranate,3326.23,3001
2022-02-23,Pomegranate,3118.77,3136
2022-03-02,Pomegranate,3510.38,2760
2022-03-09,Pomegranate,3546.07,2829
2022-03-16,Pomegranate,3496.57,2926
2022-03-23,Pomegranate,3215.93,3043
2022-03-30,Pomegranate,3358.87,3049
2022-04-06,Pomegranate,3402.15,3023
2022-04-13,Pomegranate,3192.01,3134
2022-04-20,Pomegranate,3272.39,3056
2022-04-27,Pomegranate,3444.89,2829
2022-05-04,Pomegranate,3192.6,3150
2022-05-11,Pomegranate,3133.37,3265
2022-05-18,Pomegranate,3001.46,3290
2022-05-25,Pomegranate,2987.82,3355
2022-06-01,Pomegranate,2865.53,3529
2022-06-08,Pomegranate,2783.2,3553
2022-06-15,Pomegranate,3037.7,3304
2022-06-22,Pomegranate,2669.78,3843
2022-06-29,Pomegranate,2672.91,3647
2022-07-06,Pomegranate,2527.83,3870
2022-07-13,Pomegranate,2679.72,3664
2022-07-20,Pomegranate,2452.05,4128
2022-07-27,Pomegranate,2565.42,3982
2022-08-03,Pomegranate,2581.19,3877
2022-08-10,Pomegranate,2244.05,4469
2022-08-17,Pomegranate,2294.83,4435
2022-08-24,Pomegranate,2260.84,4370
2022-08-31,Pomegranate,2346.52,4257
2022-09-07,Pomegranate,2528.87,4000
2022-09-14,Pomegranate,2253.23,4475
2022-09-21,Pomegranate,2539.35,3929
2022-09-28,Pomegranate,2214.26,4529
2022-10-05,Pomegranate,2457.2,4053
2022-10-12,Pomegranate,2631.0,3824
2022-10-19,Pomegranate,2348.74,4318
2022-10-26,Pomegranate,2542.23,3941
2022-11-02,Pomegranate,2712.03,3756
2022-11-09,Pomegranate,2434.54,4134
2022-11-16,Pomegranate,2652.57,3762
2022-11-23,Pomegranate,2730.17,3666
2022-11-30,Pomegranate,2721.06,3680
2022-12-07,Pomegranate,2879.17,3491
2022-12-14,Pomegranate,2771.25,3519
2022-12-21,Pomegranate,2971.6,3301
2022-12-28,Pomegranate,2827.31,3615
2023-01-04,Pomegranate,3224.9,3025
2023-01-11,Pomegranate,3227.44,3188
2023-01-18,Pomegranate,3017.53,3384
2023-01-25,Pomegranate,3126.64,3253
2023-02-01,Pomegranate,3300.14,2959
2023-02-08,Pomegranate,3153.53,3259
2023-02-15,Pomegranate,3471.89,2825
2023-02-22,Pomegranate,3496.56,2807
2023-03-01,Pomegranate,3349.83,2935
2023-03-08,Pomegranate,3412.35,2912
2023-03-15,Pomegranate,3498.32,2800
2023-03-22,Pomegranate,3373.95,3063
2023-03-29,Pomegranate,3328.08,3018
2023-04-05,Pomegranate,3315.93,2939
2023-04-12,Pomegranate,3391.81,3001
2023-04-19,Pomegranate,3151.7,3097
2023-04-26,Pomegranate,3452.23,2850
2023-05-03,Pomegranate,3030.83,3276
2023-05-10,Pomegranate,3215.87,3058
2023-05-17,Pomegranate,3066.43,3330
2023-05-24,Pomegranate,2938.6,3391
2023-05-31,Pomegranate,2976.59,3305
2023-06-07,Pomegranate,2938.18,3472
2023-06-14,Pomegranate,2947.79,3333
2023-06-21,Pomegranate,2672.74,3755
2023-06-28,Pomegranate,2978.4,3265
2023-07-05,Pomegranate,2471.61,3952
2023-07-12,Pomegranate,2727.3,3609
2023-07-19,Pomegranate,2664.71,3794
2023-07-26,Pomegranate,2523.43,3897
2023-08-02,Pomegranate,2375.02,4183
2023-08-09,Pomegranate,2421.37,4081
2023-08-16,Pomegranate,2286.4,4465
2023-08-23,Pomegranate,2518.51,3972
2023-08-30,Pomegranate,2596.8,3767
2023-09-06,Pomegranate,2358.74,4281
2023-09-13,Pomegranate,2545.56,3937
2023-09-20,Pomegranate,2205.55,4441
2023-09-27,Pomegranate,2369.57,4161
2023-10-04,Pomegranate,2318.42,4301
2023-10-11,Pomegranate,2585.92,3833
2023-10-18,Pomegranate,2444.66,4163
2023-10-25,Pomegranate,2284.14,4405
2023-11-01,Pomegranate,2469.83,4102
2023-11-08,Pomegranate,2522.65,4040
2023-11-15,Pomegranate,2668.87,3775
2023-11-22,Pomegranate,2577.22,3833
2023-11-29,Pomegranate,2437.94,4174
2023-12-06,Pomegranate,2749.19,3568
2023-12-13,Pomegranate,2929.73,3408
2023-12-20,Pomegranate,2795.52,3617
2023-12-27,Pomegranate,2824.93,3458
2024-01-03,Pomegranate,3248.91,3066
2024-01-10,Pomegranate,3275.25,3029
2024-01-17,Pomegranate,3005.79,3294
2024-01-24,Pomegranate,3182.02,3118
2024-01-31,Pomegranate,3129.7,3198
2024-02-07,Pomegranate,3197.58,3027
2024-02-14,Pomegranate,3415.62,2865
2024-02-21,Pomegranate,3429.21,2848
2024-02-28,Pomegranate,3464.93,2839
2024-03-06,Pomegranate,3268.31,3113
2024-03-13,Pomegranate,3494.19,2795
2024-03-20,Pomegranate,3352.42,3081
2024-03-27,Pomegranate,3519.66,2931
2024-04-03,Pomegranate,3269.18,3128
2024-04-10,Pomegranate,3388.71,2902
2024-04-17,Pomegranate,3497.11,2945
2024-04-24,Pomegranate,3313.47,2952
2024-05-01,Pomegranate,3196.71,3220
2024-05-08,Pomegranate,3288.5,3055
2024-05-15,Pomegranate,3037.37,3304
2024-05-22,Pomegranate,3173.29,3250
2024-05-29,Pomegranate,3159.98,3149
2024-06-05,Pomegranate,2901.02,3430
2024-06-12,Pomegranate,2878.46,3416
2024-06-19,Pomegranate,3015.94,3220
2024-06-26,Pomegranate,3054.02,3254
2024-07-03,Pomegranate,2531.51,4026
2024-07-10,Pomegranate,2440.59,4105
2024-07-17,Pomegranate,2510.25,3930
2024-07-24,Pomegranate,2558.82,3814
2024-07-31,Pomegranate,2751.19,3600
2024-08-07,Pomegranate,2525.9,3898
2024-08-14,Pomegranate,2484.24,4084
2024-08-21,Pomegranate,2576.85,3792
2024-08-28,Pomegranate,2450.21,4009
2024-09-04,Pomegranate,2321.81,4306
2024-09-11,Pomegranate,2446.49,4177
2024-09-18,Pomegranate,2457.19,4042
2024-09-25,Pomegranate,2482.96,3937
2024-10-02,Pomegranate,2517.72,3906
2024-10-09,Pomegranate,2587.87,3871
2024-10-16,Pomegranate,2484.28,3926
2024-10-23,Pomegranate,2372.77,4270
2024-10-30,Pomegranate,2272.79,4363
2024-11-06,Pomegranate,2522.95,3880
2024-11-13,Pomegranate,2511.39,3923
2024-11-20,Pomegranate,2708.86,3710
2024-11-27,Pomegranate,2444.45,4002
2024-12-04,Pomegranate,2958.63,3400
2024-12-11,Pomegranate,2791.4,3677
2024-12-18,Pomegranate,2965.2,3447
2024-12-25,Pomegranate,2833.97,3607
2020-01-01,Banana,5208.05,1994
2020-01-08,Banana,5284.53,1938
2020-01-15,Banana,5392.36,1800
2020-01-22,Banana,5187.06,1854
2020-01-29,Banana,5147.34,1895
2020-02-05,Banana,5575.31,1878
2020-02-12,Banana,5559.55,1707
2020-02-19,Banana,5307.71,1904
2020-02-26,Banana,5378.74,1879
2020-03-04,Banana,5470.59,1881
2020-03-11,Banana,5537.58,1875
2020-03-18,Banana,5326.63,1798
2020-03-25,Banana,5406.22,1825
2020-04-01,Banana,5495.74,1912
2020-04-08,Banana,5463.49,1838
2020-04-15,Banana,5418.1,1779
2020-04-22,Banana,5350.74,1934
2020-04-29,Banana,5511.04,1874
2020-05-06,Banana,5323.03,1919
2020-05-13,Banana,5060.36,2012
2020-05-20,Banana,5052.62,2043
2020-05-27,Banana,5253.54,1866
2020-06-03,Banana,5144.84,1990
2020-06-10,Banana,4835.77,2154
2020-06-17,Banana,5152.67,1850
